zcta,BlockCode,TechCategory,max_ad_down,max_ad_up
94609,060014006001009,Fiber to the Premises,1000.0,1000.0
94609,060014006001010,Copper (DSL/VDSL),18.0,1.5
94609,060014006001010,Fiber to the Premises,1000.0,1000.0
94609,060014006002000,Copper (DSL/VDSL),18.0,1.5
94609,060014006002000,Fiber to the Premises,1000.0,1000.0
94609,060014006002001,Copper (DSL/VDSL),100.0,20.0
94609,060014006002001,Fiber to the Premises,1000.0,1000.0
94609,060014006002003,Copper (DSL/VDSL),100.0,20.0
94609,060014006002003,Fiber to the Premises,1000.0,1000.0
94609,060014006002004,Copper (DSL/VDSL),100.0,20.0
94609,060014006002004,Fiber to the Premises,1000.0,1000.0
94609,060014006002005,Copper (DSL/VDSL),18.0,1.5
94609,060014006002006,Copper (DSL/VDSL),100.0,20.0
94609,060014006002006,Fiber to the Premises,1000.0,1000.0
94609,060014006002007,Copper (DSL/VDSL),18.0,1.5
94609,060014007001000,Copper (DSL/VDSL),25.0,5.0
94609,060014007001000,Fiber to the Premises,1000.0,1000.0
94609,060014007001006,Copper (DSL/VDSL),50.0,10.0
94609,060014007001006,Fiber to the Premises,1000.0,1000.0
94609,060014007001009,Copper (DSL/VDSL),25.0,5.0
94609,060014007001009,Fiber to the Premises,1000.0,1000.0
94609,060014007001010,Copper (DSL/VDSL),25.0,5.0
94609,060014007001010,Fiber to the Premises,1000.0,1000.0
94609,060014007001029,Copper (DSL/VDSL),75.0,20.0
94609,060014007001029,Fiber to the Premises,1000.0,1000.0
94609,060014007002000,Copper (DSL/VDSL),50.0,10.0
94609,060014007002002,Copper (DSL/VDSL),100.0,20.0
94609,060014007002002,Fiber to the Premises,1000.0,1000.0
94609,060014007002012,Copper (DSL/VDSL),75.0,20.0
94609,060014007002012,Fiber to the Premises,1000.0,1000.0
94609,060014007002013,Copper (DSL/VDSL),100.0,20.0
94609,060014007002013,Fiber to the Premises,1000.0,1000.0
94609,060014007003000,Copper (DSL/VDSL),100.0,20.0
94609,060014007003000,Fiber to the Premises,1000.0,1000.0
94609,060014007003007,Copper (DSL/VDSL),50.0,10.0
94609,060014007003007,Fiber to the Premises,1000.0,1000.0
94609,060014007004001,Copper (DSL/VDSL),75.0,20.0
94609,060014007004001,Fiber to the Premises,1000.0,1000.0
94609,060014007004004,Copper (DSL/VDSL),50.0,10.0
94609,060014007004004,Fiber to the Premises,1000.0,1000.0
94609,060014007004006,Copper (DSL/VDSL),50.0,10.0
94609,060014007004006,Fiber to the Premises,1000.0,1000.0
94609,060014007004007,Copper (DSL/VDSL),50.0,10.0
94609,060014007004007,Fiber to the Premises,1000.0,1000.0
94609,060014007004019,Copper (DSL/VDSL),100.0,20.0
94609,060014007004019,Fiber to the Premises,1000.0,1000.0
94609,060014010001001,Copper (DSL/VDSL),50.0,10.0
94609,060014010001006,Copper (DSL/VDSL),18.0,1.5
94609,060014010002008,Copper (DSL/VDSL),100.0,20.0
94609,060014010002008,Fiber to the Premises,1000.0,1000.0
94609,060014010002010,Copper (DSL/VDSL),100.0,20.0
94609,060014010002010,Fiber to the Premises,1000.0,1000.0
94609,060014010003009,Copper (DSL/VDSL),100.0,20.0
94609,060014010003009,Fiber to the Premises,1000.0,1000.0
94609,060014010004001,Copper (DSL/VDSL),100.0,20.0
94609,060014010004001,Fiber to the Premises,1000.0,1000.0
94609,060014010004003,Copper (DSL/VDSL),18.0,1.5
94609,060014010004003,Fiber to the Premises,1000.0,1000.0
94609,060014010004007,Copper (DSL/VDSL),50.0,10.0
94609,060014010004007,Fiber to the Premises,1000.0,1000.0
94609,060014010004009,Copper (DSL/VDSL),50.0,10.0
94609,060014010005000,Copper (DSL/VDSL),50.0,10.0
94609,060014010005000,Fiber to the Premises,1000.0,1000.0
94609,060014010005001,Copper (DSL/VDSL),3.0,0.384
94609,060014010005001,Fiber to the Premises,1000.0,1000.0
94609,060014010005008,Copper (DSL/VDSL),50.0,10.0
94609,060014010005008,Fiber to the Premises,1000.0,1000.0
94609,060014010005009,Copper (DSL/VDSL),50.0,10.0
94609,060014010005009,Fiber to the Premises,1000.0,1000.0
94609,060014011001002,Copper (DSL/VDSL),100.0,20.0
94609,060014011001003,Copper (DSL/VDSL),100.0,20.0
94609,060014011001004,Copper (DSL/VDSL),75.0,20.0
94609,060014011001005,Copper (DSL/VDSL),100.0,20.0
94609,060014011001006,Copper (DSL/VDSL),100.0,20.0
94609,060014011002000,Copper (DSL/VDSL),100.0,20.0
94609,060014011002000,Fiber to the Premises,1000.0,1000.0
94609,060014011002003,Copper (DSL/VDSL),100.0,20.0
94609,060014011002003,Fiber to the Premises,1000.0,1000.0
94609,060014011002004,Copper (DSL/VDSL),18.0,1.5
94609,060014011002004,Fiber to the Premises,1000.0,1000.0
94609,060014011002005,Copper (DSL/VDSL),100.0,20.0
94609,060014011002006,Copper (DSL/VDSL),100.0,20.0
94609,060014011002006,Fiber to the Premises,1000.0,1000.0
94609,060014011002009,Copper (DSL/VDSL),100.0,20.0
94609,060014011002010,Copper (DSL/VDSL),100.0,20.0
94609,060014011002010,Fiber to the Premises,1000.0,1000.0
94609,060014011002011,Copper (DSL/VDSL),18.0,1.5
94609,060014011002011,Fiber to the Premises,1000.0,1000.0
94609,060014011003000,Copper (DSL/VDSL),75.0,20.0
94609,060014011003000,Fiber to the Premises,1000.0,1000.0
94609,060014011003001,Copper (DSL/VDSL),18.0,1.5
94609,060014011003002,Copper (DSL/VDSL),100.0,20.0
94609,060014011003007,Copper (DSL/VDSL),75.0,20.0
94609,060014011003008,Copper (DSL/VDSL),100.0,20.0
94609,060014011003009,Copper (DSL/VDSL),100.0,20.0
94609,060014011004000,Copper (DSL/VDSL),100.0,20.0
94609,060014011004000,Fiber to the Premises,1000.0,1000.0
94609,060014011004003,Copper (DSL/VDSL),75.0,20.0
94609,060014011004003,Fiber to the Premises,1000.0,1000.0
94609,060014011004005,Copper (DSL/VDSL),50.0,10.0
94609,060014011004005,Fiber to the Premises,1000.0,1000.0
94609,060014011004007,Copper (DSL/VDSL),18.0,1.5
94609,060014011004007,Fiber to the Premises,1000.0,1000.0
94609,060014011004013,Copper (DSL/VDSL),18.0,1.5
94609,060014011004013,Fiber to the Premises,1000.0,1000.0
94609,060014011004015,Copper (DSL/VDSL),18.0,1.5
94609,060014011004015,Fiber to the Premises,1000.0,1000.0
94609,060014011004018,Copper (DSL/VDSL),18.0,1.5
94609,060014011004019,Copper (DSL/VDSL),50.0,10.0
94609,060014011004019,Fiber to the Premises,1000.0,1000.0
94609,060014012001006,Copper (DSL/VDSL),75.0,20.0
94609,060014012001007,Copper (DSL/VDSL),100.0,20.0
94609,060014012001008,Copper (DSL/VDSL),100.0,20.0
94609,060014012001008,Fiber to the Premises,1000.0,1000.0
94609,060014012001010,Copper (DSL/VDSL),100.0,20.0
94609,060014012001010,Fiber to the Premises,1000.0,1000.0
94609,060014012001011,Copper (DSL/VDSL),100.0,20.0
94609,060014012001011,Fiber to the Premises,1000.0,1000.0
94609,060014012001012,Copper (DSL/VDSL),100.0,20.0
94609,060014012001013,Copper (DSL/VDSL),100.0,20.0
94609,060014012001014,Copper (DSL/VDSL),100.0,20.0
94609,060014012001015,Copper (DSL/VDSL),100.0,20.0
94609,060014012001016,Copper (DSL/VDSL),100.0,20.0
94609,060014012001016,Fiber to the Premises,1000.0,1000.0
94609,060014012001017,Copper (DSL/VDSL),100.0,20.0
94609,060014012001017,Fiber to the Premises,1000.0,1000.0
94609,060014012001018,Copper (DSL/VDSL),100.0,20.0
94609,060014012001019,Copper (DSL/VDSL),100.0,20.0
94609,060014012001020,Copper (DSL/VDSL),75.0,20.0
94609,060014012001020,Fiber to the Premises,1000.0,1000.0
94609,060014012001021,Copper (DSL/VDSL),50.0,10.0
94609,060014012001021,Fiber to the Premises,1000.0,1000.0
94609,060014012002001,Copper (DSL/VDSL),50.0,10.0
94609,060014012002001,Fiber to the Premises,1000.0,1000.0
94609,060014012002002,Copper (DSL/VDSL),50.0,10.0
94609,060014012002002,Fiber to the Premises,1000.0,1000.0
94609,060014012002003,Copper (DSL/VDSL),50.0,10.0
94609,060014012002003,Fiber to the Premises,1000.0,1000.0
94609,060014012002004,Copper (DSL/VDSL),75.0,20.0
94609,060014012002004,Fiber to the Premises,1000.0,1000.0
94609,060014012002005,Copper (DSL/VDSL),100.0,20.0
94609,060014012002006,Copper (DSL/VDSL),100.0,20.0
94609,060014012002007,Copper (DSL/VDSL),25.0,5.0
94609,060014012002007,Fiber to the Premises,1000.0,1000.0
94609,060014012002008,Copper (DSL/VDSL),50.0,10.0
94609,060014012002008,Fiber to the Premises,1000.0,1000.0
94609,060014012002009,Copper (DSL/VDSL),50.0,10.0
94609,060014012002009,Fiber to the Premises,1000.0,1000.0
94609,060014012003004,Copper (DSL/VDSL),100.0,20.0
94609,060014012003004,Fiber to the Premises,1000.0,1000.0
94609,060014012003005,Copper (DSL/VDSL),100.0,20.0
94609,060014012003006,Copper (DSL/VDSL),100.0,20.0
94609,060014012003008,Copper (DSL/VDSL),100.0,20.0
94609,060014012003009,Copper (DSL/VDSL),100.0,20.0
94609,060014012003010,Copper (DSL/VDSL),100.0,20.0
94609,060014012003010,Fiber to the Premises,1000.0,1000.0
94609,060014013001000,Copper (DSL/VDSL),50.0,10.0
94609,060014013001008,Copper (DSL/VDSL),100.0,20.0
94609,060014013001009,Copper (DSL/VDSL),75.0,20.0
94609,060014013001010,Copper (DSL/VDSL),100.0,20.0
94609,060014013001012,Copper (DSL/VDSL),100.0,20.0
94609,060014013001013,Copper (DSL/VDSL),100.0,20.0
94609,060014013001014,Copper (DSL/VDSL),100.0,20.0
94609,060014013001018,Copper (DSL/VDSL),100.0,20.0
94609,060014013001019,Copper (DSL/VDSL),100.0,20.0
94609,060014013001021,Copper (DSL/VDSL),75.0,20.0
94609,060014013001022,Copper (DSL/VDSL),50.0,10.0
94609,060014013001023,Copper (DSL/VDSL),75.0,20.0
94609,060014013001024,Copper (DSL/VDSL),100.0,20.0
94609,060014013002000,Copper (DSL/VDSL),100.0,20.0
94609,060014013002000,Fiber to the Premises,1000.0,1000.0
94609,060014013002001,Copper (DSL/VDSL),18.0,1.5
94609,060014013003001,Copper (DSL/VDSL),100.0,20.0
94609,060014013003002,Copper (DSL/VDSL),100.0,20.0
94609,060014014001008,Copper (DSL/VDSL),50.0,10.0
94609,060014014001008,Fiber to the Premises,1000.0,1000.0
94609,060014014002008,Copper (DSL/VDSL),50.0,10.0
94609,060014014002008,Fiber to the Premises,1000.0,1000.0
94609,060014014003000,Copper (DSL/VDSL),10.0,1.0
94609,060014014003001,Copper (DSL/VDSL),50.0,10.0
94610,060014035012019,Copper (DSL/VDSL),100.0,20.0
94610,060014035012020,Copper (DSL/VDSL),100.0,20.0
94610,060014035013009,Copper (DSL/VDSL),100.0,20.0
94610,060014035013011,Copper (DSL/VDSL),100.0,20.0
94610,060014035021001,Copper (DSL/VDSL),100.0,20.0
94610,060014035021001,Fiber to the Premises,1000.0,1000.0
94610,060014035021004,Copper (DSL/VDSL),75.0,20.0
94610,060014035022002,Copper (DSL/VDSL),75.0,20.0
94610,060014035022002,Fiber to the Premises,1000.0,1000.0
94610,060014035022003,Copper (DSL/VDSL),100.0,20.0
94610,060014035022003,Fiber to the Premises,1000.0,1000.0
94610,060014035022004,Copper (DSL/VDSL),50.0,10.0
94610,060014036002000,Copper (DSL/VDSL),75.0,20.0
94610,060014036002001,Copper (DSL/VDSL),100.0,20.0
94610,060014036002002,Copper (DSL/VDSL),100.0,20.0
94610,060014036003000,Copper (DSL/VDSL),100.0,20.0
94610,060014036003001,Copper (DSL/VDSL),100.0,20.0
94610,060014036003002,Copper (DSL/VDSL),100.0,20.0
94610,060014036003003,Copper (DSL/VDSL),100.0,20.0
94610,060014036003004,Copper (DSL/VDSL),100.0,20.0
94610,060014036003005,Copper (DSL/VDSL),100.0,20.0
94610,060014037011000,Copper (DSL/VDSL),100.0,20.0
94610,060014037011001,Copper (DSL/VDSL),18.0,1.5
94610,060014037011005,Copper (DSL/VDSL),50.0,10.0
94610,060014037012000,Copper (DSL/VDSL),100.0,20.0
94610,060014037012001,Copper (DSL/VDSL),100.0,20.0
94610,060014037012001,Fiber to the Premises,1000.0,1000.0
94610,060014037012002,Copper (DSL/VDSL),100.0,20.0
94610,060014037012003,Copper (DSL/VDSL),100.0,20.0
94610,060014037021007,Copper (DSL/VDSL),100.0,20.0
94610,060014037021008,Copper (DSL/VDSL),100.0,20.0
94610,060014037022000,Copper (DSL/VDSL),100.0,20.0
94610,060014037022001,Copper (DSL/VDSL),100.0,20.0
94610,060014037022002,Copper (DSL/VDSL),100.0,20.0
94610,060014037022004,Copper (DSL/VDSL),10.0,1.0
94610,060014037022005,Copper (DSL/VDSL),10.0,1.0
94610,060014037022008,Copper (DSL/VDSL),50.0,10.0
94610,060014038001000,Copper (DSL/VDSL),75.0,20.0
94610,060014038001000,Fiber to the Premises,1000.0,1000.0
94610,060014038001002,Fiber to the Premises,1000.0,1000.0
94610,060014038001003,Copper (DSL/VDSL),50.0,10.0
94610,060014038001003,Fiber to the Premises,1000.0,1000.0
94610,060014038001004,Copper (DSL/VDSL),50.0,10.0
94610,060014038001004,Fiber to the Premises,1000.0,1000.0
94610,060014038001005,Copper (DSL/VDSL),50.0,10.0
94610,060014038001005,Fiber to the Premises,1000.0,1000.0
94610,060014038001006,Copper (DSL/VDSL),100.0,20.0
94610,060014038001006,Fiber to the Premises,1000.0,1000.0
94610,060014038001007,Copper (DSL/VDSL),50.0,10.0
94610,060014038001007,Fiber to the Premises,1000.0,1000.0
94610,060014038001009,Copper (DSL/VDSL),50.0,10.0
94610,060014038001009,Fiber to the Premises,1000.0,1000.0
94610,060014038002000,Copper (DSL/VDSL),100.0,20.0
94610,060014038002000,Fiber to the Premises,1000.0,1000.0
94610,060014038002001,Copper (DSL/VDSL),50.0,10.0
94610,060014038002001,Fiber to the Premises,1000.0,1000.0
94610,060014038002002,Copper (DSL/VDSL),50.0,10.0
94610,060014038002002,Fiber to the Premises,1000.0,1000.0
94610,060014038002003,Copper (DSL/VDSL),25.0,5.0
94610,060014038002003,Fiber to the Premises,1000.0,1000.0
94610,060014038002004,Fiber to the Premises,1000.0,1000.0
94610,060014038002005,Copper (DSL/VDSL),50.0,10.0
94610,060014038002005,Fiber to the Premises,1000.0,1000.0
94610,060014038002006,Copper (DSL/VDSL),50.0,10.0
94610,060014038002006,Fiber to the Premises,1000.0,1000.0
94610,060014038002007,Copper (DSL/VDSL),100.0,20.0
94610,060014038002007,Fiber to the Premises,1000.0,1000.0
94610,060014038003001,Copper (DSL/VDSL),100.0,20.0
94610,060014038003001,Fiber to the Premises,1000.0,1000.0
94610,060014038003002,Copper (DSL/VDSL),100.0,20.0
94610,060014038003004,Copper (DSL/VDSL),100.0,20.0
94610,060014038003005,Copper (DSL/VDSL),100.0,20.0
94610,060014038003006,Copper (DSL/VDSL),100.0,20.0
94610,060014038003006,Fiber to the Premises,1000.0,1000.0
94610,060014038003007,Copper (DSL/VDSL),75.0,20.0
94610,060014038003008,Copper (DSL/VDSL),100.0,20.0
94610,060014038003008,Fiber to the Premises,1000.0,1000.0
94610,060014038003009,Copper (DSL/VDSL),50.0,10.0
94610,060014038003010,Copper (DSL/VDSL),100.0,20.0
94610,060014038004000,Copper (DSL/VDSL),50.0,10.0
94610,060014038004000,Fiber to the Premises,1000.0,1000.0
94610,060014038004001,Copper (DSL/VDSL),100.0,20.0
94610,060014038004002,Copper (DSL/VDSL),75.0,20.0
94610,060014038004003,Copper (DSL/VDSL),75.0,20.0
94610,060014038004003,Fiber to the Premises,1000.0,1000.0
94610,060014038004004,Fiber to the Premises,1000.0,1000.0
94610,060014038004007,Copper (DSL/VDSL),100.0,20.0
94610,060014038004008,Copper (DSL/VDSL),100.0,20.0
94610,060014038004009,Copper (DSL/VDSL),100.0,20.0
94610,060014038004009,Fiber to the Premises,1000.0,1000.0
94610,060014038004010,Copper (DSL/VDSL),100.0,20.0
94610,060014038004010,Fiber to the Premises,1000.0,1000.0
94610,060014038004013,Copper (DSL/VDSL),100.0,20.0
94610,060014038004013,Fiber to the Premises,1000.0,1000.0
94610,060014038004014,Copper (DSL/VDSL),50.0,10.0
94610,060014038004014,Fiber to the Premises,1000.0,1000.0
94610,060014038004015,Copper (DSL/VDSL),75.0,20.0
94610,060014038004015,Fiber to the Premises,1000.0,1000.0
94610,060014038004016,Copper (DSL/VDSL),100.0,20.0
94610,060014038004016,Fiber to the Premises,1000.0,1000.0
94610,060014038004017,Copper (DSL/VDSL),50.0,10.0
94610,060014038004017,Fiber to the Premises,1000.0,1000.0
94610,060014038004018,Copper (DSL/VDSL),50.0,10.0
94610,060014039001004,Copper (DSL/VDSL),100.0,20.0
94610,060014039001004,Fiber to the Premises,1000.0,1000.0
94610,060014039001008,Copper (DSL/VDSL),100.0,20.0
94610,060014039001008,Fixed Wireless,300.0,50.0
94610,060014039002000,Copper (DSL/VDSL),100.0,20.0
94610,060014039002000,Fiber to the Premises,1000.0,1000.0
94610,060014039002001,Copper (DSL/VDSL),100.0,20.0
94610,060014039002001,Fiber to the Premises,1000.0,1000.0
94610,060014039002002,Copper (DSL/VDSL),100.0,20.0
94610,060014039002003,Copper (DSL/VDSL),100.0,20.0
94610,060014039002003,Fiber to the Premises,1000.0,1000.0
94610,060014039002004,Copper (DSL/VDSL),75.0,20.0
94610,060014039002004,Fiber to the Premises,1000.0,1000.0
94610,060014039002005,Copper (DSL/VDSL),100.0,20.0
94610,060014039002005,Fiber to the Premises,1000.0,1000.0
94610,060014039003000,Copper (DSL/VDSL),100.0,20.0
94610,060014039003001,Copper (DSL/VDSL),100.0,20.0
94610,060014039003003,Copper (DSL/VDSL),25.0,5.0
94610,060014039003004,Copper (DSL/VDSL),50.0,10.0
94610,060014039003005,Copper (DSL/VDSL),100.0,20.0
94610,060014039003005,Fiber to the Premises,1000.0,1000.0
94610,060014040001004,Copper (DSL/VDSL),100.0,20.0
94610,060014050002002,Copper (DSL/VDSL),25.0,5.0
94610,060014050002002,Fiber to the Premises,1000.0,1000.0
94610,060014050002003,Copper (DSL/VDSL),3.0,1.0
94610,060014050002003,Fiber to the Premises,1000.0,1000.0
94610,060014050002004,Fiber to the Premises,1000.0,1000.0
94610,060014050002005,Copper (DSL/VDSL),3.0,0.384
94610,060014050002005,Fiber to the Premises,1000.0,1000.0
94610,060014050002006,Copper (DSL/VDSL),6.0,0.512
94610,060014050002006,Fiber to the Premises,1000.0,1000.0
94610,060014050003000,Copper (DSL/VDSL),100.0,20.0
94610,060014050003000,Fiber to the Premises,1000.0,1000.0
94610,060014050003002,Copper (DSL/VDSL),100.0,20.0
94610,060014050003002,Fiber to the Premises,1000.0,1000.0
94610,060014050003003,Copper (DSL/VDSL),6.0,0.512
94610,060014050003003,Fiber to the Premises,1000.0,1000.0
94610,060014050003004,Copper (DSL/VDSL),100.0,20.0
94610,060014050003004,Fiber to the Premises,1000.0,1000.0
94610,060014050003007,Copper (DSL/VDSL),100.0,20.0
94610,060014050003007,Fiber to the Premises,1000.0,1000.0
94610,060014050003008,Copper (DSL/VDSL),50.0,10.0
94610,060014050003008,Fiber to the Premises,1000.0,1000.0
94610,060014050003009,Copper (DSL/VDSL),25.0,5.0
94610,060014050003010,Copper (DSL/VDSL),100.0,20.0
94610,060014050003011,Copper (DSL/VDSL),100.0,20.0
94610,060014050003012,Copper (DSL/VDSL),50.0,10.0
94610,060014050003014,Copper (DSL/VDSL),25.0,5.0
94610,060014050003014,Fiber to the Premises,1000.0,1000.0
94610,060014050003016,Copper (DSL/VDSL),100.0,20.0
94610,060014050003016,Fiber to the Premises,1000.0,1000.0
94610,060014050003018,Copper (DSL/VDSL),25.0,5.0
94610,060014050003018,Fiber to the Premises,1000.0,1000.0
94610,060014050003019,Copper (DSL/VDSL),75.0,20.0
94610,060014050003019,Fiber to the Premises,1000.0,1000.0
94610,060014050003021,Copper (DSL/VDSL),50.0,10.0
94610,060014050003021,Fiber to the Premises,1000.0,1000.0
94610,060014051001001,Copper (DSL/VDSL),50.0,10.0
94610,060014051001001,Fiber to the Premises,1000.0,1000.0
94610,060014051001002,Copper (DSL/VDSL),75.0,20.0
94610,060014051001002,Fiber to the Premises,1000.0,1000.0
94610,060014051001003,Copper (DSL/VDSL),50.0,10.0
94610,060014051001004,Copper (DSL/VDSL),50.0,10.0
94610,060014051001004,Fiber to the Premises,1000.0,1000.0
94610,060014051001005,Copper (DSL/VDSL),25.0,5.0
94610,060014051001005,Fiber to the Premises,1000.0,1000.0
94610,060014051001007,Copper (DSL/VDSL),100.0,20.0
94610,060014051001008,Copper (DSL/VDSL),50.0,10.0
94610,060014051001008,Fiber to the Premises,1000.0,1000.0
94610,060014051002000,Copper (DSL/VDSL),100.0,20.0
94610,060014051002000,Fiber to the Premises,1000.0,1000.0
94610,060014051002001,Copper (DSL/VDSL),100.0,20.0
94610,060014051002001,Fiber to the Premises,1000.0,1000.0
94610,060014051002003,Copper (DSL/VDSL),100.0,20.0
94610,060014051002004,Copper (DSL/VDSL),100.0,20.0
94610,060014051002005,Copper (DSL/VDSL),50.0,10.0
94610,060014051003000,Copper (DSL/VDSL),100.0,20.0
94610,060014051003000,Fiber to the Premises,1000.0,1000.0
94610,060014051003001,Copper (DSL/VDSL),50.0,10.0
94610,060014051003001,Fiber to the Premises,1000.0,1000.0
94610,060014051003003,Copper (DSL/VDSL),100.0,20.0
94610,060014051003005,Copper (DSL/VDSL),100.0,20.0
94610,060014051003006,Copper (DSL/VDSL),100.0,20.0
94610,060014051004000,Copper (DSL/VDSL),75.0,20.0
94610,060014051004000,Fiber to the Premises,1000.0,1000.0
94610,060014051004001,Copper (DSL/VDSL),75.0,20.0
94610,060014051004001,Fiber to the Premises,1000.0,1000.0
94610,060014051004002,Copper (DSL/VDSL),25.0,5.0
94610,060014051004002,Fiber to the Premises,1000.0,1000.0
94610,060014051004003,Copper (DSL/VDSL),100.0,20.0
94610,060014051004003,Fiber to the Premises,1000.0,1000.0
94610,060014051004004,Copper (DSL/VDSL),25.0,5.0
94610,060014051004004,Fiber to the Premises,1000.0,1000.0
94610,060014051004005,Copper (DSL/VDSL),75.0,20.0
94610,060014051004005,Fiber to the Premises,1000.0,1000.0
94610,060014051005000,Copper (DSL/VDSL),25.0,5.0
94610,060014051005000,Fiber to the Premises,1000.0,1000.0
94610,060014051005001,Copper (DSL/VDSL),50.0,10.0
94610,060014051005001,Fiber to the Premises,1000.0,1000.0
94610,060014051005002,Copper (DSL/VDSL),18.0,1.5
94610,060014051005002,Fiber to the Premises,1000.0,1000.0
94610,060014051005003,Fiber to the Premises,1000.0,1000.0
94610,060014051005004,Copper (DSL/VDSL),25.0,5.0
94610,060014051005004,Fiber to the Premises,1000.0,1000.0
94610,060014051005005,Copper (DSL/VDSL),25.0,5.0
94610,060014051005005,Fiber to the Premises,1000.0,1000.0
94610,060014051005006,Copper (DSL/VDSL),25.0,5.0
94610,060014051005006,Fiber to the Premises,1000.0,1000.0
94610,060014051005007,Copper (DSL/VDSL),25.0,5.0
94610,060014051005007,Fiber to the Premises,1000.0,1000.0
94610,060014051005008,Copper (DSL/VDSL),25.0,5.0
94610,060014051005008,Fiber to the Premises,1000.0,1000.0
94610,060014052001002,Copper (DSL/VDSL),75.0,20.0
94610,060014052001002,Fiber to the Premises,1000.0,1000.0
94610,060014052001010,Copper (DSL/VDSL),100.0,20.0
94610,060014052001010,Fiber to the Premises,1000.0,1000.0
94610,060014052001011,Copper (DSL/VDSL),50.0,10.0
94610,060014052001011,Fiber to the Premises,1000.0,1000.0
94610,060014052001013,Copper (DSL/VDSL),50.0,10.0
94610,060014052001013,Fiber to the Premises,1000.0,1000.0
94610,060014052001019,Copper (DSL/VDSL),75.0,20.0
94610,060014052001019,Fiber to the Premises,1000.0,1000.0
94610,060014052003000,Copper (DSL/VDSL),50.0,10.0
94610,060014052003000,Fiber to the Premises,1000.0,1000.0
94610,060014052003001,Copper (DSL/VDSL),25.0,5.0
94610,060014052003001,Fiber to the Premises,1000.0,1000.0
94610,060014052003002,Copper (DSL/VDSL),50.0,10.0
94610,060014052003006,Copper (DSL/VDSL),50.0,10.0
94610,060014052003006,Fiber to the Premises,1000.0,1000.0
94610,060014052003007,Copper (DSL/VDSL),100.0,20.0
94610,060014052003007,Fiber to the Premises,1000.0,1000.0
94610,060014052003008,Copper (DSL/VDSL),75.0,20.0
94610,060014052003009,Copper (DSL/VDSL),50.0,10.0
94610,060014052003010,Copper (DSL/VDSL),50.0,10.0
94610,060014052003012,Copper (DSL/VDSL),100.0,20.0
94610,060014052003012,Fiber to the Premises,1000.0,1000.0
94610,060014052003013,Copper (DSL/VDSL),100.0,20.0
94610,060014052003013,Fiber to the Premises,1000.0,1000.0
94610,060014052003015,Copper (DSL/VDSL),100.0,20.0
94610,060014052003015,Fiber to the Premises,1000.0,1000.0
94610,060014052004002,Copper (DSL/VDSL),100.0,20.0
94610,060014052004004,Copper (DSL/VDSL),100.0,20.0
94610,060014052004006,Fiber to the Premises,1000.0,1000.0
94610,060014052004007,Copper (DSL/VDSL),100.0,20.0
94610,060014056001005,Copper (DSL/VDSL),100.0,20.0
94610,060014056001005,Fiber to the Premises,1000.0,1000.0
94610,060014056001006,Copper (DSL/VDSL),75.0,20.0
94610,060014056001006,Fiber to the Premises,1000.0,1000.0
94610,060014056002000,Copper (DSL/VDSL),50.0,10.0
94610,060014056002000,Fiber to the Premises,1000.0,1000.0
94610,060014056002001,Copper (DSL/VDSL),75.0,20.0
94610,060014056002001,Fiber to the Premises,1000.0,1000.0
94610,060014056002002,Copper (DSL/VDSL),100.0,20.0
94610,060014056002002,Fiber to the Premises,1000.0,1000.0
94610,060014056002003,Copper (DSL/VDSL),25.0,5.0
94610,060014056002003,Fiber to the Premises,1000.0,1000.0
94610,060014056003001,Copper (DSL/VDSL),100.0,20.0
94610,060014056003001,Fiber to the Premises,1000.0,1000.0
94610,060014261002009,Fiber to the Premises,1000.0,1000.0
94610,060014261002010,Copper (DSL/VDSL),1.5,1.0
94610,060014261002014,Copper (DSL/VDSL),18.0,1.5
94610,060014261002014,Fiber to the Premises,1000.0,1000.0
94610,060014261003015,Copper (DSL/VDSL),5.0,1.0
94610,060014261003017,Copper (DSL/VDSL),5.0,1.0
94610,060014261003018,Copper (DSL/VDSL),5.0,1.0
94610,060014261003019,Copper (DSL/VDSL),6.0,1.0
94610,060014261003020,Copper (DSL/VDSL),5.0,1.0
94610,060014261003021,Copper (DSL/VDSL),6.0,1.0
94610,060014261004005,Copper (DSL/VDSL),1.5,0.256
94610,060014261004005,Fiber to the Premises,1000.0,1000.0
94610,060014261004006,Copper (DSL/VDSL),50.0,10.0
94610,060014261004006,Fiber to the Premises,1000.0,1000.0
94610,060014261004007,Copper (DSL/VDSL),50.0,10.0
94610,060014261004007,Fiber to the Premises,1000.0,1000.0
94610,060014261004008,Copper (DSL/VDSL),75.0,20.0
94610,060014261004008,Fiber to the Premises,1000.0,1000.0
94610,060014261004009,Copper (DSL/VDSL),50.0,10.0
94610,060014261004009,Fiber to the Premises,1000.0,1000.0
94610,060014261004010,Fiber to the Premises,1000.0,1000.0
94610,060014261004011,Copper (DSL/VDSL),25.0,5.0
94610,060014261004011,Fiber to the Premises,1000.0,1000.0
94610,060014261004014,Copper (DSL/VDSL),1.5,1.0
94610,060014261004014,Fiber to the Premises,1000.0,1000.0
94610,060014261004015,Copper (DSL/VDSL),50.0,10.0
94610,060014261004015,Fiber to the Premises,1000.0,1000.0
94610,060014261004016,Copper (DSL/VDSL),75.0,20.0
94610,060014261004016,Fiber to the Premises,1000.0,1000.0
94610,060014262002013,Copper (DSL/VDSL),5.0,1.0
